자격구분코드,자격구분명,계열명,종목명
T,국가기술자격      ,기능사,조적기능사
T,국가기술자격      ,기능사,영문속기2급
T,국가기술자격      ,기능사,영문속기3급
T,국가기술자격      ,기능사,인수통합종목
T,국가기술자격      ,기사,양식조리산업기사
T,국가기술자격      ,기사,일식조리산업기사
T,국가기술자격      ,기사,중식조리산업기사
T,국가기술자격      ,기능사,제지기능사2급
T,국가기술자격      ,기능사,제지기능사2급
T,국가기술자격      ,기능사,제지기능사2급
T,국가기술자격      ,기능사,유리제조기능사2급
T,국가기술자격      ,기능사,고무제품제조기능사
T,국가기술자격      ,기능사,내화물제조기능사
T,국가기술자격      ,기사,복어조리산업기사
T,국가기술자격      ,기능사,토목제도기능사
T,국가기술자격      ,기능사,측량기능사
T,국가기술자격      ,기능사,축로기능사
T,국가기술자격      ,기능사,그라비아인쇄기능사보
T,국가기술자격      ,기능사,고분자제품제조기능사
T,국가기술자격      ,기능사,프라스틱제품기능사
T,국가기술자격      ,기능사,플라스틱성형가공기능사
T,국가기술자격      ,기능사,단조기능사
T,국가기술자격      ,기능사,정밀측정기능사2급
T,국가기술자격      ,기능사,정밀가공기능사2급
T,국가기술자격      ,기능사,정밀가공기능사2급
T,국가기술자격      ,기능사,정밀가공기능사2급
T,국가기술자격      ,기능사,양복재단기능사보
T,국가기술자격      ,기능사,화학유화기기조작기능사2급
T,국가기술자격      ,기능사,도자기제조기능사2급
T,국가기술자격      ,기능사,제강기능사(연속주조)
T,국가기술자격      ,기능사,코크스기능사2급
T,국가기술자격      ,기능사,다듬질기능사
T,국가기술자격      ,기능사,건설기계차체정비기능사
T,국가기술자격      ,기능사,농기계정비기능사
T,국가기술자격      ,기능사,원형기능사
T,국가기술자격      ,기능사,압연기능사2급
T,국가기술자격      ,기능사,열간압연기능사
T,국가기술자격      ,기능사,냉간압연기능사
T,국가기술자격      ,기능사,제선기능사2급
T,국가기술자격      ,기능사,제선기능사2급
T,국가기술자격      ,기능사,제강기능사2급
T,국가기술자격      ,기능사,항공기관정비기능사
T,국가기술자격      ,기능사,항공장비정비기능사
T,국가기술자격      ,기능사,항공전자정비기능사
T,국가기술자격      ,기능사,사진기계수리기능사
T,국가기술자격      ,대한상공회의소 시행종목,전자상거래관리사2급
T,국가기술자격      ,기능사,자동차정비기능사
T,국가기술자격      ,기능사,제강기능사(전로)
T,국가기술자격      ,기능사,제강기능사
T,국가기술자격      ,기능사,제강기능사(전기로)
T,국가기술자격      ,기능사,주조기능사
T,국가기술자격      ,기능사,주강조형기능사
T,국가기술자격      ,기능사,자동차기관정비기능사2급
T,국가기술자격      ,기능사,자동차새시정비기능사2급
T,국가기술자격      ,기능사,자동차전기정비기능사2급
T,국가기술자격      ,기능사,자동차차체수리기능사
T,국가기술자격      ,기능사,중기정비기능사2급
T,국가기술자격      ,기능사,항공기체정비기능사
T,국가기술자격      ,기능사,제화저부기능사보
T,국가기술자격      ,기능사,제책기능사보
T,국가기술자격      ,기능사,특수도금기능사
T,국가기술자격      ,기능사,금속재료시험기능사
T,국가기술자격      ,기능사,제선기능사
T,국가기술자격      ,대한상공회의소 시행종목,주산1급
T,국가기술자격      ,대한상공회의소 시행종목,주산2급
T,국가기술자격      ,대한상공회의소 시행종목,주산3급
T,국가기술자격      ,기능사,정밀가공기능사2급
T,국가기술자격      ,기능사,정밀설계기능사2급
T,국가기술자격      ,기능사,건설기계기관정비기능사
T,국가기술자격      ,기능사,목재가공기능사보
T,국가기술자격      ,기능사,인형기능사보
T,국가기술자격      ,기능사,가발기능사보
T,국가기술자격      ,기능사,가눈섭기능사보
T,국가기술자격      ,기능사,사진기능사보
T,국가기술자격      ,기능사,1급조리사
T,국가기술자격      ,기사,영사기능사1급
T,국가기술자격      ,기사,축소사진산업기사
T,국가기술자격      ,기사,독극물취급산업기사
T,국가기술자격      ,기사,기계전자기능사1급
T,국가기술자격      ,기능사,주물용해기능사2급
T,국가기술자격      ,기능사,주강용해기능사
T,국가기술자격      ,기능사,주물사처리기능사
T,국가기술자격      ,기능사,주물조형기능사2급
T,국가기술자격      ,기능사,담배제조기능사2급
T,국가기술자격      ,기능사,담배원료가공기능사
T,국가기술자격      ,기사,시스템제어기능사1급
T,국가기술자격      ,기능사,가스용접기능사
T,국가기술자격      ,기능사,시계수리기능사
T,국가기술자격      ,기능사,자동차새시기능사2급
T,국가기술자격      ,기능사,자동차기관기능사2급
T,국가기술자격      ,기능사,자동차정비기능사2급
T,국가기술자격      ,기능사,자동차전기기능사2급
T,국가기술자격      ,기능사,궐련제조기능사
T,국가기술자격      ,기능사,담배포장기능사
T,국가기술자격      ,기능사,계량기능사2급
T,국가기술자격      ,기능사,철골구조물기능사
T,국가기술자격      ,기능사,배관기능사2급
T,국가기술자격      ,기능사,배관기능사2급
T,국가기술자격      ,기능사,배관기능사2급
T,국가기술자격      ,기능사,전기용접기능사
T,국가기술자격      ,기능사,용접기능사2급
T,국가기술자격      ,기능사,계량기능사2급
T,국가기술자격      ,기능사,기계제도기능사
T,국가기술자격      ,기능사,전산응용기계제도기능사
T,국가기술자격      ,기능사,타출판금기능사
T,국가기술자격      ,기능사,판금기능사2급
T,국가기술자격      ,기능사,자동차판금기능사2급
T,국가기술자격      ,기능사,볼록판제판기능사보
T,국가기술자격      ,기능사,신발류제조기능사보
T,국가기술자격      ,기능사,합판제조기능사보
T,국가기술자격      ,기사,공유압기능사1급
T,국가기술자격      ,기능사,특수용접기능사
T,국가기술자격      ,기능사,제관기능사
T,국가기술자격      ,기능사,정밀측정기능사
T,국가기술자격      ,기능사,정밀측정기능사2급
T,국가기술자격      ,기능사,정밀측정기능사2급
T,국가기술자격      ,기능사,정밀측정기능사2급
T,국가기술자격      ,기능사,제과사보
T,국가기술자격      ,기능사,제빵사보
T,국가기술자격      ,기사,정보통신설비기능사1급
T,국가기술자격      ,기능사,원동기취급기능사
T,국가기술자격      ,기능사,보일러취급기능사
T,국가기술자격      ,기능사,철도동력차기관정비기능사
T,국가기술자격      ,기능사,양복봉재기능사보
T,국가기술자격      ,기능사,양장재단기능사보
T,국가기술자격      ,기능사,기어절삭기능사
T,국가기술자격      ,기능사,기계검사및설치기능사2급
T,국가기술자격      ,기능사,공구제작기능사
T,국가기술자격      ,기능사,금형공구기능사2급
T,국가기술자격      ,기능사,프레스금형기능사
T,국가기술자격      ,기능사,사출금형기능사
T,국가기술자격      ,기능사,철도동력차전기정비기능사
T,국가기술자격      ,기능사,객화차정비기능사
T,국가기술자격      ,기능사,공기조화기능사
T,국가기술자격      ,기능사,농기계운전기능사
T,국가기술자격      ,기능사,고압가스기계기능사2급
T,국가기술자격      ,기능사,밀링기능사
T,국가기술자격      ,기능사,수치제어밀링기능사
T,국가기술자격      ,기능사,연삭기능사
T,국가기술자격      ,기능장,생사기능장
T,국가기술자격      ,기사,프레스금형기능사1급
T,국가기술자격      ,기사,사출금형기능사1급
T,국가기술자격      ,기사,밀링기능사1급
T,국가기술자격      ,기사,연삭기능사1급
T,국가기술자격      ,기사,농약산업기사
T,국가기술자격      ,기사,위험물취급기능사1급
T,국가기술자격      ,기사,채광산업기사
T,국가기술자격      ,기사,굴착기능사1급
